Time_ms,AX,AY,AZ,GX,GY,GZ
1768149440133,-0.00135157,6.05434e-05,0.998991,-2.49134,1.09708,1.0516
1768149440146,0.00377539,0.00469922,1.00973,-2.28524,1.21159,0.837863
1768149440159,0.00475195,-0.00360157,0.997526,-2.33104,1.33373,1.05924
1768149440171,0.00499609,-0.00164844,1.00094,-2.2547,1.13525,0.937099
1768149440184,-0.00135157,0.000548825,0.995573,-2.38447,1.34136,0.982901
1768149440197,-0.00452539,0.00176953,1.00412,-2.24707,1.34136,0.952366
1768149440210,-0.00135157,0.00616406,1.00265,-2.36921,1.24976,0.876031
1768149440222,0.00426367,0.000548825,1.00632,-2.26234,1.14289,0.982901
1768149440235,-0.000863284,-0.00238086,1.00656,-2.39211,1.18869,1.06687
1768149440248,-0.00208399,-0.000671878,1.00729,-2.36921,1.24976,0.792061
1768149440261,0.000113279,0.0076289,1.00021,-2.43027,1.32609,0.982901
1768149440273,-0.00183985,-0.0079961,0.998747,-2.28524,1.28029,0.868397
1768149440286,0.00255468,-0.000183597,1.00314,-2.3234,1.19632,0.990534
1768149440299,-0.00110742,0.00201367,1.00241,-2.37684,1.02075,0.937099
1768149440312,0.00304297,0.00152539,0.997771,-2.39974,1.04365,0.898931
1768149440325,0.00475195,0.00372265,0.993132,-2.30814,1.21159,0.96
1768149440337,-0.000619143,0.0051875,1.00339,-2.41501,1.10472,1.02107
1768149440350,0.00157812,0.000792965,1.009,-2.30814,1.18869,0.998168
1768149440363,-0.00257227,-0.00408985,1.00534,-2.20127,1.22685,0.982901
1768149440376,0.00279883,0.00201367,0.997038,-2.33867,1.26502,1.02107
1768149440388,-0.00159571,-0.000916019,1.0029,-2.38447,1.20395,0.937099
1768149440401,-0.00379297,0.00103711,0.994108,-2.10203,1.11235,0.937099
1768149440414,0.000845701,0.00469922,0.998015,-2.35394,1.15815,0.990534
1768149440427,-0.00476953,-0.00335743,0.991179,-2.26234,1.29556,1.02107
1768149440439,-0.00550196,0.00274609,1.00217,-2.36157,1.20395,1.02107
1768149440452,0.00304297,-0.00164844,0.998015,-2.35394,1.16579,1.01344
1768149440465,-0.00110742,-0.002625,1.00241,-2.43791,1.47876,0.921832
1768149440478,0.00255468,0.000792965,0.997038,-2.33867,1.18869,0.891298
1768149440490,0.00108984,0.00250195,0.990935,-2.2776,1.29556,0.822595
1768149440503,0.00816992,0.00616406,0.995329,-2.45318,1.15815,0.883664
1768149440516,0.00157812,-0.00116016,0.998991,-2.37684,1.26502,0.868397
1768149440529,-0.00354883,0.000792965,1.00021,-2.26234,1.20395,0.898931
1768149440541,0.000845701,0.0064082,0.995329,-2.40737,1.28029,0.952366
1768149440554,0.00499609,-0.00164844,1.00265,-2.36921,1.42533,0.845496
1768149440567,-0.00330469,-0.00213672,0.995329,-2.45318,1.33373,0.898931
1768149440580,0.00108984,0.00396679,0.997282,-2.46844,1.24212,0.944733
1768149440592,-0.00257227,0.00274609,0.999968,-2.26997,1.11998,0.998168
1768149440605,0.000845701,-0.00213672,1.00217,-2.52951,1.18869,1.0058
1768149440618,0.00060156,0.00201367,0.998747,-2.3234,1.14289,0.952366
1768149440631,0.00231054,0.00372265,1.00412,-2.33104,1.26502,0.837863
1768149440643,-0.000130862,-0.00604297,1.00143,-2.35394,1.33373,1.0058
1768149440656,0.00231054,-0.00897266,0.999968,-2.53714,1.28029,1.04397
1768149440669,0.00060156,-0.002625,0.998015,-2.29287,1.28792,0.860763
1768149440682,-0.00354883,0.00176953,0.997771,-2.39211,1.15815,0.982901
1768149440695,-0.00183985,0.00421093,1.00558,-2.31577,1.18869,0.814962
1768149440707,0.00401953,0.00176953,1.00656,-2.37684,1.16579,0.96
1768149440720,-0.000863284,0.00250195,1.00632,-2.34631,1.34899,0.822595
1768149440733,-0.00379297,0.00176953,1.00265,-2.42264,1.32609,0.807328
1768149440746,-0.00306055,-0.000427738,1.01242,-2.43791,1.20395,1.05924
1768149440759,-0.00183985,0.00176953,0.997526,-2.29287,1.30319,0.76916
1768149440771,0.00353125,-0.000427738,1.00729,-2.40737,1.26502,0.914199
1768149440784,-0.00281641,0.00201367,0.993864,-2.36157,1.26502,0.929466
1768149440797,-0.00623438,-0.00457813,0.994841,-2.35394,1.10472,0.876031
1768149440810,-0.0081875,0.00201367,0.99655,-2.37684,1.15815,1.08977
1768149440822,-0.00135157,0.00176953,0.999968,-2.47608,1.12762,0.883664
1768149440835,-0.00183985,-0.0014043,1.0068,-2.55241,1.20395,0.876031
1768149440848,0.000113279,0.00201367,1.00046,-2.43027,1.20395,0.830229
1768149440861,-0.00330469,0.00689648,1.00046,-2.39974,1.37953,1.02107
1768149440874,-0.00306055,-0.000183597,1.00436,-2.2547,1.18869,1.01344
1768149440886,0.00475195,-0.000671878,1.00461,-2.33867,1.19632,0.96
1768149440899,0.00157812,0.00616406,1.00119,-2.46844,1.18869,0.944733
1768149440912,0.00108984,0.00176953,0.999235,-2.54478,1.35663,0.883664
1768149440925,0.00157812,0.00103711,1.00046,-2.19363,1.29556,1.0058
1768149440937,0.00548437,0.00347851,1.00778,-2.24707,1.14289,0.990534
1768149440950,-0.00330469,0.00543164,1.00094,-2.33867,1.14289,0.944733
1768149440963,0.00182226,-0.00286914,1.00387,-2.20127,1.24212,0.845496
1768149440976,0.00279883,-0.00164844,1.00827,-2.40737,1.32609,0.876031
1768149440988,-0.00257227,-0.00213672,1.00094,-2.42264,1.10472,0.967634
1768149441001,-0.00110742,-0.00238086,0.996306,-2.41501,1.02838,0.96
1768149441014,-0.00306055,0.00445507,0.998015,-2.33867,1.21159,0.876031
1768149441027,-0.000130862,0.00250195,1.00339,-2.3234,1.17342,0.807328
1768149441040,0.00426367,-0.00335743,1.01242,-2.30814,1.13525,0.85313
1768149441052,0.00353125,-0.000427738,1.00949,-2.59821,1.18869,0.982901
1768149441065,0.00279883,0.00909375,0.996062,-2.37684,1.26502,0.96
1768149441078,0.00108984,0.00958203,0.998747,-2.33104,0.990214,0.96
1768149441091,-0.00159571,-0.000183597,1.00339,-2.41501,1.43296,1.02107
1768149441103,0.000357419,0.00128125,0.998747,-2.186,1.20395,0.761527
1768149441116,-0.000863284,-0.0014043,0.998747,-2.42264,0.997847,0.898931
1768149441129,0.000845701,-0.00311328,0.99948,-2.36921,1.18869,1.0287
1768149441142,-0.0106289,-0.000671878,0.99948,-2.2776,1.12762,0.776794
1768149441155,-0.00159571,0.00323437,0.998015,-2.35394,1.31846,1.13557
1768149441167,0.00279883,-0.0014043,1.00192,-2.52188,1.06655,1.0745
1768149441180,0.000113279,-0.00213672,1.00607,-2.12493,1.33373,0.982901
1768149441193,-0.00257227,6.05434e-05,0.995085,-2.23944,1.04365,0.814962
1768149441206,0.00133398,-0.00189258,1.00217,-2.186,1.32609,0.937099
1768149441218,-0.00183985,0.00445507,1.00217,-2.35394,1.25739,0.906565
1768149441231,0.00548437,-0.00116016,1.01291,-2.34631,1.34899,0.799695
1768149441244,0.00328711,0.00225781,1.00265,-2.39974,1.34899,0.944733
1768149441257,-0.00599024,-0.000427738,1.00461,-2.46081,1.07418,1.02107
1768149441269,-0.000375003,0.00103711,0.998015,-2.22417,1.11235,0.906565
1768149441282,0.000357419,-0.00335743,1.00387,-2.29287,1.28029,0.937099
1768149441295,-0.00135157,0.0051875,0.997282,-2.186,1.06655,0.860763
1768149441308,-0.00354883,0.00445507,0.999235,-2.45318,1.28029,0.914199
1768149441321,-0.00135157,-0.00482227,0.986784,-2.43791,1.12762,0.929466
1768149441333,0.00060156,-0.002625,0.997282,-2.2089,1.28792,0.937099
1768149441346,0.00133398,0.00128125,0.992155,-2.41501,1.05892,1.0058
1768149441359,0.000845701,-0.000183597,1.00363,-2.30814,1.13525,0.96
1768149441372,0.000113279,6.05434e-05,1.00046,-2.31577,1.21922,1.11267
1768149441384,0.00401953,0.00347851,0.996794,-2.3234,1.11998,0.921832
1768149441397,-0.000863284,0.000792965,0.99362,-2.19363,1.18105,0.921832
1768149441410,-0.00183985,0.000548825,1.00119,-2.43791,0.997847,0.807328
1768149441423,0.000845701,0.00128125,0.998747,-2.2776,1.19632,0.944733
1768149441436,0.000113279,0.00787304,1.00339,-2.35394,1.24212,0.868397
1768149441448,-0.00183985,-0.000671878,1.00119,-2.51424,1.16579,1.08214
1768149441461,-0.00208399,0.00250195,1.00314,-2.42264,1.16579,0.929466
1768149441474,-0.0081875,0.00201367,1.00265,-2.2089,1.21159,0.753893
1768149441487,-0.000375003,0.0051875,0.994597,-2.2318,1.24212,0.990534
1768149441500,-0.00208399,0.00591992,0.99362,-2.47608,1.16579,1.08214
1768149441512,0.00621679,0.000792965,1.00387,-2.40737,1.15815,1.05924
1768149441525,0.000357419,0.000548825,1.00509,-2.35394,1.24976,1.03634
1768149441538,0.0020664,-0.00116016,1.00265,-2.2547,1.20395,0.860763
1768149441551,0.00328711,0.000792965,0.999968,-2.43791,1.25739,0.967634
1768149441563,-0.00183985,-0.000427738,1.00143,-2.34631,1.28029,0.883664
1768149441576,-0.00110742,6.05434e-05,0.994108,-2.36157,1.18105,0.906565
1768149441589,-0.000863284,0.00225781,0.997771,-2.24707,1.19632,0.952366
1768149441602,0.00353125,0.00103711,0.998991,-2.40737,1.15052,0.967634
1768149441614,-0.00208399,0.00274609,1.00387,-2.54478,1.10472,0.845496
1768149441627,-0.00330469,-0.0014043,1.01095,-2.42264,1.17342,1.02107
1768149441640,0.00255468,0.00128125,1.00632,-2.30814,1.16579,0.929466
1768149441653,-0.000863284,-0.0014043,1.0007,-2.40737,1.13525,0.891298
1768149441666,-0.00183985,0.00567578,1.00143,-2.186,1.10472,1.02107
1768149441678,-0.0081875,-0.002625,0.994841,-2.36157,1.21159,0.952366
1768149441691,0.00255468,0.00543164,0.995817,-2.3234,1.34899,0.937099
1768149441704,0.000357419,-0.002625,0.999968,-2.33867,1.09708,1.03634
1768149441717,0.00182226,-0.00213672,1.00046,-2.45318,1.05128,1.0058
1768149441729,0.00304297,0.00469922,1.009,-2.26234,1.42533,1.02107
1768149441742,-0.00379297,-0.000183597,0.995085,-2.13256,1.09708,0.944733
1768149441755,-0.000375003,0.00469922,0.995573,-2.31577,1.31082,0.944733
1768149441768,0.00108984,0.00445507,0.999235,-2.33104,1.21922,0.952366
1768149441780,0.00060156,0.00201367,0.998259,-2.37684,1.29556,0.914199
1768149441793,-0.00452539,0.00225781,0.998991,-2.34631,1.36426,1.05924
1768149441806,-0.000375003,-0.00457813,0.993132,-2.26997,1.08945,0.883664
1768149441819,0.0020664,0.00152539,1.00509,-2.3234,1.05128,1.04397
1768149441832,0.00060156,-0.00457813,1.00387,-2.42264,1.08182,0.814962
1768149441844,-0.00135157,0.0105586,1.00339,-2.46844,1.20395,1.05924
1768149441857,-0.00159571,-0.00555469,1.00509,-2.30814,1.31082,0.898931
1768149441870,0.000845701,-0.00457813,0.993864,-2.3234,1.18869,0.921832
1768149441883,0.00182226,-0.000671878,1.00802,-2.44554,1.21159,0.975267
1768149441896,-0.00208399,-0.00164844,1.00436,-2.2776,1.23449,0.784428
1768149441908,-0.00306055,-0.00189258,1.00973,-2.33104,1.27266,0.952366
1768149441921,-0.00135157,0.00274609,0.997282,-2.22417,1.08182,0.906565
1768149441934,-0.00208399,0.0051875,1.00021,-2.49898,1.19632,1.17374
1768149441947,0.00304297,0.00347851,0.99655,-2.44554,1.18869,1.03634
1768149441959,-0.00501367,-0.00238086,1.00094,-2.44554,1.28792,0.868397
1768149441972,-0.00379297,-0.00238086,1.00632,-2.2776,1.24976,1.02107
1768149441985,0.00157812,-0.00384571,1.00534,-2.10966,1.23449,0.868397
1768149441998,-0.00232813,0.00176953,0.995817,-2.2547,1.19632,0.921832
1768149442011,0.00572851,0.00152539,1.00558,-2.2318,1.33373,1.0516
1768149442023,-0.00183985,0.00274609,1.00168,-2.49898,1.28792,1.06687
1768149442036,-0.00476953,-0.00677539,1.00827,-2.21653,1.14289,0.96
1768149442049,0.00279883,0.00225781,1.00241,-2.42264,1.18105,0.906565
1768149442062,0.00182226,0.000304684,1.00485,-2.43027,1.05128,0.914199
1768149442074,0.00328711,-0.000183597,1.00387,-2.43027,1.32609,1.01344
1768149442087,0.00426367,0.00469922,1.00583,-2.30814,1.23449,0.921832
1768149442100,0.00377539,-0.00360157,1.00046,-2.46081,1.34136,0.944733
1768149442113,-0.00232813,0.00616406,0.998503,-2.34631,1.39479,0.96
1768149442125,-0.00525782,0.00250195,1.00046,-2.26997,1.19632,0.944733
1768149442138,-0.00110742,0.00714062,0.998503,-2.3234,1.15815,1.0058
1768149442151,-0.00110742,-0.00555469,1.00754,-2.36921,1.33373,1.04397
1768149442164,0.000113279,0.0105586,0.997526,-2.41501,1.16579,0.837863
1768149442177,0.00255468,-0.00433399,1.00754,-2.31577,1.27266,0.914199
1768149442189,0.00108984,0.00176953,0.999968,-2.37684,1.05128,0.906565
1768149442202,-0.000130862,0.00616406,0.994108,-2.38447,1.10472,1.01344
1768149442215,-0.00159571,-0.000916019,1.00119,-2.40737,1.18105,0.837863
1768149442228,0.000113279,0.00103711,0.996306,-2.3005,1.32609,0.921832
1768149442240,-0.00183985,0.00274609,0.997038,-2.19363,1.13525,1.0058
1768149442253,-0.000375003,-0.000916019,1.00558,-2.39974,1.23449,0.876031
1768149442266,0.00426367,-0.00555469,1.00314,-2.29287,1.34899,0.967634
1768149442279,-0.000619143,0.00103711,1.00925,-2.29287,1.24212,0.914199
1768149442291,-0.00257227,6.05434e-05,0.992399,-2.35394,1.06655,1.01344
1768149442304,0.00816992,0.00543164,1.00265,-2.44554,1.34899,1.05924
1768149442317,0.00353125,-0.00116016,0.99362,-2.19363,1.22685,0.906565
1768149442330,-0.00159571,0.000548825,1.00168,-2.26234,1.18105,0.96
1768149442343,0.0020664,0.00201367,1.0029,-2.53714,1.17342,0.998168
1768149442355,-0.00257227,0.00225781,1.00925,-2.29287,1.11235,0.906565
1768149442368,-0.00306055,0.00299023,0.99948,-2.36921,1.21159,0.898931
1768149442381,0.00060156,0.00396679,1.0029,-2.31577,1.14289,1.0516
1768149442394,0.0020664,0.00103711,0.994353,-2.33867,1.24976,0.906565
1768149442406,-0.000863284,0.00103711,1.00534,-2.39211,1.20395,0.967634
1768149442419,-0.000375003,-0.000183597,0.996062,-2.39974,1.20395,1.02107
1768149442432,0.00353125,-0.002625,0.999968,-2.23944,1.22685,0.929466
1768149442445,0.00060156,0.000548825,0.995817,-2.33867,1.02075,0.967634
1768149442457,-0.00232813,0.00347851,1.00387,-2.29287,1.26502,1.05924
1768149442470,0.00108984,-0.00213672,1.0029,-2.26997,1.11998,0.868397
1768149442483,0.00133398,0.00591992,0.998747,-2.38447,1.32609,0.952366
1768149442496,0.00157812,-0.000916019,0.999724,-2.3234,1.18869,0.921832
1768149442509,-0.00379297,-0.000916019,1.0029,-2.31577,1.12762,1.0745
1768149442521,0.00231054,-0.000427738,1.00656,-2.33867,1.14289,1.02107
1768149442534,-0.00525782,-0.000427738,1.00509,-2.33867,1.18105,0.891298
1768149442547,-0.00281641,-0.000427738,1.00558,-2.39211,1.35663,0.822595
1768149442560,0.00133398,-0.00360157,0.99655,-2.38447,1.21922,0.883664
1768149442572,0.00816992,0.00469922,1.00168,-2.42264,1.00548,0.975267
1768149442585,-0.00354883,0.00201367,1.00509,-2.36157,1.24976,0.975267
1768149442598,-0.0111172,0.000304684,0.996062,-2.3234,1.04365,1.01344
1768149442611,-0.00281641,0.00372265,1.00705,-2.43027,1.09708,0.937099
1768149442623,0.00475195,-0.0014043,1.01071,-2.26997,1.05892,0.990534
1768149442636,0.00621679,0.00299023,0.996794,-2.26997,1.28029,0.883664
1768149442649,-0.00135157,0.00274609,1.00558,-2.52951,1.25739,0.883664
1768149442662,-0.000130862,-0.000671878,1.0068,-2.26234,1.02075,0.876031
1768149442675,0.00182226,0.00738476,1.00387,-2.33867,1.05892,0.906565
1768149442687,-0.00525782,0.000792965,0.998747,-2.28524,1.08945,0.998168
1768149442700,0.00133398,0.00103711,1.00119,-2.23944,1.20395,0.807328
1768149442713,0.00255468,0.00421093,1.00925,-2.2547,1.18105,0.921832
1768149442726,-0.000130862,0.000304684,1.00265,-2.38447,1.11998,1.06687
1768149442739,-0.00525782,-0.00238086,1.00461,-2.29287,1.13525,0.906565
1768149442752,0.00328711,-0.00335743,1.00802,-2.52951,1.10472,0.990534
1768149442764,-0.00354883,0.00421093,1.00436,-2.41501,1.21922,0.807328
1768149442777,0.000357419,0.00323437,1.00705,-2.33867,1.19632,0.998168
1768149442790,0.00353125,0.00201367,0.997038,-2.43791,1.15815,0.876031
1768149442803,0.000113279,0.00665234,1.00094,-2.35394,1.11235,0.906565
1768149442815,-0.00379297,0.000548825,1.00436,-2.39211,1.08182,1.0287
1768149442828,0.00353125,-0.0014043,1.00827,-2.48371,1.21922,0.937099
1768149442841,-0.00354883,0.00201367,1.00729,-2.35394,1.27266,0.845496
1768149442854,-0.00232813,6.05434e-05,0.99948,-2.39974,1.15052,0.929466
1768149442867,-0.000619143,0.00543164,1.00729,-2.31577,1.08182,0.929466
1768149442880,0.00279883,0.00250195,1.00509,-2.28524,1.13525,0.929466
1768149442892,0.00304297,0.00225781,1.00656,-2.3234,1.22685,0.952366
1768149442905,0.00450781,0.00494336,0.996794,-2.45318,1.13525,0.822595
1768149442918,0.0020664,0.00103711,0.995817,-2.35394,0.997847,1.06687
1768149442931,-0.00110742,0.0051875,0.996306,-2.36921,1.09708,0.952366
1768149442944,-0.00501367,-0.00189258,1.00656,-2.34631,1.21922,0.998168
1768149442956,0.00597265,-0.000427738,0.99655,-2.28524,1.25739,0.921832
1768149442969,-0.00135157,6.05434e-05,0.994108,-2.3005,1.16579,1.05924
1768149442982,-0.00428125,-0.00238086,1.00802,-2.31577,1.23449,1.03634
1768149442995,-0.00159571,0.00176953,1.00143,-2.49134,1.31082,0.944733
1768149443007,0.000845701,-0.00457813,1.00265,-2.26234,1.27266,0.975267
1768149443020,-0.00428125,0.000548825,0.994108,-2.37684,1.22685,0.990534
1768149443033,0.00304297,0.00201367,0.994353,-2.53714,1.28792,0.845496
1768149443046,-0.00452539,-0.00311328,1.00436,-2.26997,1.17342,1.02107
1768149443058,0.00231054,0.00347851,0.993864,-2.45318,1.24976,0.860763
1768149443071,0.00133398,0.00225781,1.00119,-2.26234,1.19632,1.01344
1768149443084,0.0074375,0.00225781,1.00754,-2.47608,1.27266,0.837863
1768149443097,0.00060156,-0.000427738,0.995817,-2.38447,1.10472,0.891298
1768149443110,0.00255468,0.000304684,1.00387,-2.41501,1.28029,0.906565
1768149443122,0.00108984,0.00250195,0.99655,-2.41501,1.18105,1.05924
1768149443135,-0.00330469,0.00323437,1.009,-2.29287,1.21922,0.868397
1768149443148,-0.00208399,-0.000427738,0.993376,-2.30814,1.10472,0.921832
1768149443161,0.00499609,0.00103711,0.998015,-2.31577,1.27266,0.937099
1768149443173,-0.00379297,0.000548825,0.996794,-2.43027,0.952046,0.837863
1768149443186,0.00133398,-0.000183597,1.00656,-2.46844,1.20395,0.952366
1768149443199,0.00231054,0.00128125,0.999968,-2.20127,1.45586,0.952366
1768149443212,0.000357419,-0.000183597,1.00363,-2.34631,1.27266,0.967634
1768149443225,-0.00306055,-0.00335743,1.00119,-2.36921,1.37953,0.937099
1768149443237,0.00157812,0.00201367,1.00192,-2.23944,1.02075,0.860763
1768149443250,-0.00110742,0.00299023,1.01071,-2.33867,1.25739,0.914199
1768149443263,-0.00281641,0.00103711,1.01217,-2.39211,1.25739,0.952366
1768149443276,-0.00354883,6.05434e-05,1.00265,-2.33104,1.28792,1.0974
1768149443288,0.00426367,0.000304684,1.01413,-2.2776,1.26502,0.952366
1768149443301,-0.000130862,-0.000916019,1.00143,-2.40737,1.12762,0.906565
1768149443314,-0.00135157,-0.0014043,0.992399,-2.29287,1.09708,0.921832
1768149443327,0.0020664,-0.00213672,0.998015,-2.28524,1.26502,0.952366
1768149443340,0.00060156,6.05434e-05,1.00265,-2.33104,1.29556,0.990534
1768149443352,-0.000130862,0.00274609,1.0134,-2.35394,1.12762,0.830229
1768149443365,-0.000130862,0.000304684,1.00485,-2.15547,1.34899,0.96
1768149443378,0.00401953,-0.000183597,1.0007,-2.50661,1.02075,0.807328
1768149443391,-0.000375003,0.00128125,0.992155,-2.33867,1.26502,0.891298
1768149443403,-0.000863284,-0.00311328,1.00461,-2.37684,1.15052,0.96
1768149443416,0.00450781,0.0064082,1.00046,-2.43791,1.13525,0.944733
1768149443429,0.00597265,0.000304684,0.993376,-2.43027,1.17342,1.01344
1768149443442,-0.00110742,0.00396679,0.999968,-2.42264,1.24212,0.906565
1768149443454,0.00426367,0.00128125,1.00021,-2.40737,1.02838,0.868397
1768149443467,-0.000130862,0.00665234,0.992644,-2.51424,1.18105,0.990534
1768149443480,0.00255468,0.00421093,0.992644,-2.29287,1.24212,0.814962
1768149443493,0.000357419,0.00299023,0.996794,-2.39211,1.21159,0.830229
1768149443505,-0.00501367,0.00616406,1.00339,-2.33867,1.30319,0.883664
1768149443518,0.00524023,0.00591992,1.00534,-2.55241,1.24976,0.975267
1768149443531,-0.010873,0.00494336,1.00925,-2.33867,1.23449,0.860763
1768149443544,-0.00428125,-0.00579883,1.0068,-2.29287,1.35663,0.96
1768149443556,-0.00306055,0.00274609,0.997282,-2.28524,1.24976,1.0058
1768149443569,-0.00428125,0.00250195,1.00339,-2.33867,1.10472,0.982901
1768149443582,0.00133398,0.00128125,1.00265,-2.3234,1.15052,0.998168
1768149443595,-0.00183985,-0.00506641,0.997526,-2.56768,1.13525,1.03634
1768149443608,-0.00354883,-0.0014043,1.00705,-2.33867,1.24212,1.08214
1768149443620,0.00353125,-0.00433399,0.997038,-2.17073,1.05128,0.814962
1768149443633,-0.00452539,6.05434e-05,1.00339,-2.43027,1.16579,1.01344
1768149443646,0.00353125,-0.00433399,1.00339,-2.26997,1.28029,0.837863
1768149443659,-0.00281641,0.00714062,1.00583,-2.35394,1.15052,0.96
1768149443671,0.000113279,-0.00628711,0.999968,-2.47608,1.23449,0.952366
1768149443684,0.00133398,-0.00238086,1.00387,-2.37684,1.32609,0.937099
1768149443697,0.00108984,-0.00238086,1.00339,-2.35394,1.05892,0.952366
1768149443710,-0.00403711,0.00445507,0.994108,-2.29287,1.15815,0.898931
1768149443722,-0.00428125,0.00323437,1.00656,-2.38447,1.17342,0.990534
1768149443735,0.00255468,0.000548825,1.00509,-2.37684,1.26502,0.845496
1768149443748,0.00060156,0.00372265,1.00363,-2.36157,1.29556,0.982901
1768149443761,0.00328711,0.00128125,0.998747,-2.40737,1.38716,1.15847
1768149443773,-0.00183985,6.05434e-05,1.00314,-2.15547,1.31082,0.952366
1768149443786,0.00426367,-0.000183597,0.999968,-2.2547,1.10472,0.822595
1768149443799,-0.00330469,0.000792965,1.00192,-2.3234,1.02075,0.860763
1768149443812,0.000845701,0.00494336,1.00412,-2.33867,1.18105,0.990534
1768149443824,-0.00794336,0.000792965,1.00265,-2.39974,1.16579,0.898931
1768149443837,-0.00721094,0.00274609,1.00607,-2.39974,1.31846,0.891298
1768149443850,-0.00501367,-0.00335743,1.00265,-2.38447,1.22685,1.0287
1768149443863,-0.000375003,0.00128125,0.995573,-2.2547,1.16579,0.860763
1768149443876,-0.00183985,0.00225781,0.998503,-2.36157,1.15815,0.906565
1768149443888,-0.00208399,0.00225781,0.994353,-2.35394,1.28029,1.0516
1768149443901,0.00108984,0.00128125,1.00094,-2.31577,1.17342,0.830229
1768149443914,-0.00208399,-0.00384571,1.00387,-2.36157,1.12762,0.906565
1768149443927,-0.00354883,0.000304684,1.00094,-2.30814,1.38716,0.883664
1768149443940,-0.0057461,-0.000427738,0.999724,-2.40737,1.30319,0.990534
1768149443952,0.000845701,-0.00238086,1.0029,-2.45318,1.26502,0.952366
1768149443965,-0.00403711,-0.00238086,1.00119,-2.39211,1.16579,1.13557
1768149443978,0.00108984,0.000304684,0.986784,-2.35394,1.04365,0.868397
1768149443991,-0.000130862,0.00103711,1.01071,-2.30814,1.27266,0.921832
1768149444004,-0.000375003,0.00396679,0.998747,-2.46844,1.24976,1.0058
1768149444016,0.00108984,0.00250195,1.00973,-2.35394,1.11235,0.914199
1768149444029,0.000113279,0.00591992,1.00339,-2.45318,1.18869,0.883664
1768149444042,-0.00330469,0.000304684,0.995817,-2.39211,1.12762,0.944733
1768149444055,-0.000130862,-0.000916019,0.998259,-2.36921,1.10472,0.814962
1768149444068,0.00255468,0.00152539,0.998015,-2.48371,1.15052,0.784428
1768149444080,-0.000619143,0.00103711,1.01071,-2.36157,1.04365,0.982901
1768149444093,-0.000863284,0.00201367,0.99948,-2.36921,1.31846,1.01344
1768149444106,0.00060156,0.00176953,1.00412,-2.40737,1.15815,0.860763
1768149444119,0.00426367,-0.00213672,1.00046,-2.36921,1.16579,0.929466
1768149444131,-0.000619143,-0.00457813,1.00241,-2.28524,1.20395,0.845496
1768149444144,0.00963476,-0.00213672,1.00119,-2.30814,0.959679,1.0745
1768149444157,-0.00354883,0.00225781,1.00168,-2.31577,1.14289,0.868397
1768149444170,0.00182226,-0.00384571,1.0029,-2.23944,1.09708,0.85313
1768149444182,-0.00183985,0.00933789,1.0068,-2.40737,1.22685,1.0745
1768149444195,-0.00208399,6.05434e-05,1.0007,-2.31577,1.07418,0.998168
1768149444208,-0.00379297,0.00274609,0.996062,-2.37684,1.07418,0.898931
1768149444221,0.00475195,0.00714062,0.997282,-2.42264,1.09708,1.04397
1768149444234,-0.00159571,0.00201367,1.00094,-2.36157,1.20395,0.921832
1768149444246,-0.00330469,-0.000916019,1.00265,-2.26997,1.37953,0.921832
1768149444259,-0.00159571,-0.00238086,0.998015,-2.42264,1.02838,0.860763
1768149444272,-0.00232813,0.00347851,1.00754,-2.37684,1.31846,1.01344
1768149444285,0.00157812,0.00323437,1.00021,-2.22417,1.11235,1.0974
1768149444297,-0.000130862,0.00421093,1.0007,-2.20127,1.25739,0.929466
1768149444310,-0.00208399,-0.00360157,1.00094,-2.28524,1.28792,0.96
1768149444323,-0.000375003,-0.00189258,1.00705,-2.50661,1.18869,0.860763
1768149444336,0.0020664,0.00347851,0.992644,-2.35394,1.14289,0.860763
1768149444348,0.00328711,0.00201367,1.00241,-2.3234,1.18869,1.05924
1768149444361,0.0020664,0.00445507,1.00094,-2.41501,1.10472,1.01344
1768149444374,-0.00281641,0.00128125,1.00094,-2.38447,1.31082,0.807328
1768149444387,-0.00208399,-0.00238086,1.00363,-2.33104,1.24976,0.776794
1768149444399,-0.00232813,-0.002625,1.00729,-2.23944,1.12762,1.12031
1768149444412,-0.00428125,0.00201367,1.0029,-2.44554,1.11998,0.891298
1768149444425,-0.00428125,0.00323437,0.998259,-2.43791,1.08945,0.975267
1768149444438,-0.00379297,6.05434e-05,1.00363,-2.33104,1.31846,1.05924
1768149444450,0.00353125,0.00225781,1.00168,-2.35394,1.08182,1.05924
1768149444463,0.00255468,-0.00116016,1.00973,-2.40737,1.06655,1.08977
1768149444476,0.00133398,-0.00189258,0.999235,-2.39211,1.16579,0.845496
1768149444489,0.00133398,-0.00164844,1.00632,-2.20127,1.42533,1.01344
1768149444502,-0.000375003,0.00274609,1.0029,-2.2089,1.16579,0.830229
1768149444514,-0.00159571,0.00543164,0.994353,-2.3234,1.21922,0.952366
1768149444527,0.00450781,-0.00213672,1.00705,-2.52188,1.11998,0.952366
1768149444540,0.00255468,-0.00116016,0.999235,-2.33867,1.32609,1.0058
1768149444553,-0.00379297,-0.0014043,1.00046,-2.28524,1.09708,0.860763
1768149444565,0.000845701,0.000792965,1.0029,-2.39211,1.16579,0.898931
1768149444578,-0.00183985,0.00250195,1.00461,-2.23944,1.08182,0.837863
1768149444591,-0.00135157,0.00250195,1.00509,-2.26234,1.28029,0.776794
